12.919701,13.748155,13.658116,12.970342,12.554023,9.850424,6.765093,8.822777,9.712237,12.313982,15.095410,15.239304,16.741395,17.612449,16.843875,17.085306,14.816912,17.691125,19.000000,18.497920,15.907882,18.677114,19.000000,16.464744
6.206253,4.794212,1.861986,0.000000,0.991492,1.998854,2.480366,3.871532,2.282418,1.968882,3.142706,1.380887,0.512782,0.000000,0.000000,0.000000,1.871602,1.564231,2.578659,5.743905,6.946904,4.249023,3.723352,0.667463
10.627223,9.776396,10.942144,13.849178,16.143807,16.187449,13.166812,12.341778,14.324324,11.644143,11.295733,14.209448,17.071326,19.000000,15.963941,13.408128,10.596205,11.979503,12.006468,12.282136,12.583121,15.077865,17.263382,15.168239
14.898261,13.074333,11.893922,10.209832,11.114448,12.995945,15.492722,16.850187,18.076501,19.000000,17.129909,19.000000,18.305200,15.479033,16.660794,13.715288,11.147810,9.564257,9.193763,7.825104,10.566671,11.168002,13.859877,15.132364
14.775213,16.934732,17.421658,19.000000,18.407694,18.395651,18.742118,19.000000,16.728758,13.657913,15.316165,13.787318,11.968622,12.383857,12.993385,15.462042,16.795871,15.836910,15.359766,13.919164,11.274846,8.568998,7.459251,8.883505
3.880369,3.965841,6.822095,6.848975,6.432824,8.085141,10.397734,12.335722,15.186024,17.210666,18.489721,18.500393,18.783633,19.000000,19.000000,18.058050,15.840779,16.701721,18.626760,19.000000,19.000000,19.000000,17.123066,19.000000
12.264530,10.861491,12.458275,13.262117,10.171660,12.598748,15.717585,17.195041,18.682160,19.000000,19.000000,17.967182,15.334765,16.702898,18.243452,17.182451,14.246736,12.939665,11.672594,10.652823,7.828247,7.573220,5.155120,4.421643
14.513541,14.384394,11.887578,9.293064,8.582887,5.616856,5.133577,2.377793,2.263971,0.000000,2.386927,0.176978,0.000000,1.369243,1.460908,2.670235,3.836417,3.364208,1.895925,0.000000,2.035192,5.083678,5.756436,5.741889
10.143400,10.208501,10.811547,12.404480,15.511784,16.646310,17.112734,18.426552,19.000000,19.000000,17.685267,16.766563,15.277497,12.601722,10.517576,8.794465,10.873888,12.247151,13.378449,16.340346,13.307541,16.249060,16.789332,19.000000
11.617213,12.053212,12.192458,12.269990,10.866889,7.826900,7.456177,10.348406,11.535333,14.613065,14.702716,16.661231,19.000000,18.175779,17.868756,15.463466,13.215981,15.087612,13.620299,11.239495,10.664592,8.077949,8.950502,9.807186
0.684601,2.462804,5.038718,7.691758,7.400111,5.223708,4.322074,3.140770,4.798921,6.012852,4.932168,3.176175,1.157708,0.057329,2.481963,2.609498,5.732015,3.563325,2.292429,2.130310,4.828373,6.599310,8.417798,10.848787
8.687292,10.610472,9.700863,6.808599,8.158548,7.907476,5.856453,3.436123,1.722514,0.000000,0.887157,2.294772,3.718856,6.494392,7.413751,6.463778,5.055636,3.026551,1.441642,2.857277,5.261139,7.574987,7.603350,9.937125
11.167604,8.432071,7.259136,8.370724,10.181603,8.271223,6.190052,4.222470,1.373357,4.413510,4.937776,8.055401,6.213743,6.376917,3.433015,2.558787,1.945027,0.000000,0.000000,1.503510,0.000000,0.947385,2.084634,3.829584
6.247278,6.479196,7.041726,7.762244,10.714847,10.990499,12.566020,15.014349,12.068618,11.735965,8.921778,6.844691,9.901662,12.767323,13.429211,16.206548,16.855781,18.060187,18.222685,19.000000,16.588713,14.861139,12.875122,11.520955
17.462514,19.000000,16.536365,17.983793,18.528813,19.000000,19.000000,15.979904,18.166565,16.874386,14.695809,12.184379,11.768436,8.889508,6.200771,4.361662,7.443842,10.562049,12.589828,12.240645,11.356958,12.033774,12.588456,12.645677
4.488297,3.706033,0.986292,0.000000,2.950172,2.985637,3.792028,2.739907,0.528687,1.863505,4.484537,6.936371,7.539662,6.739189,7.665423,7.275891,4.606826,2.722865,2.596591,0.806072,0.581256,0.000000,2.925606,3.957894
12.836135,10.867958,8.630099,8.135795,6.599093,5.029103,3.345723,0.891707,1.429111,0.892725,0.167170,0.000000,0.697432,1.045943,2.399463,4.539312,6.153184,4.107599,4.036499,2.069994,1.235229,0.468756,0.000000,3.112586
13.973540,12.568237,10.564225,8.317180,7.342187,5.012080,2.946288,0.828024,0.000000,1.257828,2.902228,4.025331,6.228234,7.755718,7.108698,5.641194,6.369553,6.160058,6.338712,8.498693,5.618638,3.123564,4.935833,5.281208
8.030185,9.968338,12.646459,12.965645,16.088763,17.727591,18.427471,19.000000,19.000000,16.831347,14.776031,13.110262,10.969837,9.073127,7.223329,9.546424,12.486093,13.897277,14.210093,16.173934,19.000000,16.662415,17.797151,19.000000
5.575041,6.491584,6.494700,6.659837,7.211245,7.878882,8.835823,11.145773,11.221972,14.290802,14.026112,16.041868,13.393131,14.126827,16.078594,13.348606,12.791864,15.622477,16.292402,16.278558,15.883081,15.450289,14.461805,15.904677
9.806462,9.474378,12.507581,15.066838,17.521019,17.702004,17.884282,19.000000,16.760824,14.928381,15.309180,14.585911,15.150288,15.879875,13.651448,10.751884,9.179514,8.157567,6.100718,6.073584,8.645859,7.063225,7.121882,8.100614
15.075466,13.009760,10.413981,8.828859,6.193084,5.438010,4.327025,3.796158,0.677684,0.000000,0.188161,1.996853,4.198365,2.686069,2.565049,0.744474,3.257031,3.387381,6.191907,7.135718,10.056866,12.290155,13.472040,14.972804
7.665667,8.599545,8.975924,10.675081,9.935357,12.533580,15.297442,17.356874,18.559367,19.000000,18.028871,19.000000,19.000000,18.084577,18.414685,19.000000,15.947234,14.620902,13.357845,11.722364,10.039431,8.106254,6.216411,3.749178
11.862063,13.207981,16.343174,17.991343,19.000000,16.109649,13.825650,16.583148,17.070841,19.000000,19.000000,16.149499,18.525068,19.000000,19.000000,17.769567,16.580583,14.077152,12.601237,9.721283,9.640613,6.759157,7.489629,7.541860
5.514603,3.460131,6.561199,9.123766,11.062556,12.261849,10.757952,10.708561,9.226854,9.805110,11.175779,13.991094,15.083552,15.309962,15.996413,18.942549,19.000000,19.000000,19.000000,19.000000,16.352061,18.785489,19.000000,18.952353
3.260739,6.238984,7.623221,10.783009,10.145002,9.594708,6.906681,5.006817,4.632756,3.952628,3.933336,2.231416,2.561776,2.630296,1.231928,0.000000,0.938311,2.165100,4.510725,5.614038,5.601955,5.580317,8.054073,10.161510
13.689955,12.974371,11.603455,9.824745,9.805724,8.610988,6.063104,3.794870,1.675986,0.801317,1.983103,3.920746,5.592480,8.195736,5.077358,8.027965,10.902203,12.086776,11.947249,9.831043,10.394028,12.740644,10.047703,12.489652
1.281904,3.302886,6.187436,4.225466,2.513316,1.505878,4.104815,6.777216,9.259272,10.638404,11.164467,13.967763,16.993378,18.081429,19.000000,15.886995,15.539869,18.692807,18.758394,19.000000,16.699560,16.577263,18.339147,19.000000
1.069687,1.446792,2.472542,5.399262,4.775619,4.166348,1.922056,3.632934,4.909034,5.009026,3.114466,1.960459,0.000000,2.000591,2.640970,4.649344,6.749582,9.776565,11.856277,13.552260,15.060537,17.450562,15.147801,13.634147
13.418957,15.786066,17.666506,19.000000,18.815179,16.778610,18.023004,19.000000,16.766966,15.951619,14.234194,16.158570,15.731014,17.645329,16.175142,15.673767,18.020642,19.000000,19.000000,19.000000,16.578962,14.320887,14.508189,11.667053
1.501201,0.530932,2.961880,3.942337,5.975218,6.439984,9.342277,6.634492,4.136381,2.550815,1.578960,0.755489,0.000000,0.608519,0.000000,1.765708,2.135147,5.160012,8.107729,10.280576,11.520428,12.424912,9.550489,11.239879
17.205779,15.396820,14.632616,11.792576,12.852112,14.042962,15.227506,18.256472,18.411875,19.000000,16.029457,13.815877,11.544511,11.512298,14.335517,12.677324,15.014612,18.039245,19.000000,17.272585,18.374879,19.000000,16.491050,15.752291
13.175627,10.263660,11.490317,13.154705,16.162871,13.102425,10.648325,12.021050,9.312223,7.031491,8.331915,6.362763,4.337393,7.306238,8.868109,8.105447,10.563914,12.518471,12.326101,9.582722,9.384911,6.638507,6.345016,6.759338
18.413178,19.000000,19.000000,18.102797,16.353613,19.000000,17.687603,17.870710,16.651761,16.417852,18.380374,19.000000,18.094384,16.839328,16.559278,14.526949,13.874977,11.750803,10.744305,10.116746,9.400990,12.137177,11.804664,10.539216
8.261544,9.504193,12.099421,12.552677,15.140665,15.145229,16.963929,17.572781,16.871698,15.732340,16.324271,19.000000,17.402026,14.389193,14.819222,16.001056,17.774797,19.000000,18.443310,17.333054,15.402894,17.232741,15.884293,17.101555
6.042394,4.966669,5.830339,8.487973,7.282008,4.388987,4.372471,1.312545,0.000000,1.605372,0.373189,0.000000,0.383154,0.040784,0.475026,3.277435,6.386427,7.448381,8.754576,7.748529,10.493238,13.079924,16.114931,17.683238
15.494060,17.569680,19.000000,16.528006,17.664912,17.290600,19.000000,18.155715,17.036939,19.000000,18.372773,19.000000,18.978588,15.835718,15.806205,14.882779,14.883528,17.222015,18.112616,18.068454,19.000000,18.918157,19.000000,19.000000
9.980193,10.373304,12.936418,12.985602,15.762781,16.746416,17.605832,16.977793,15.269934,15.045214,12.497134,10.311905,9.284607,9.782394,8.700553,5.942299,6.983787,8.840241,11.036401,8.979764,7.195711,7.571121,7.571636,10.601246
11.133011,8.134050,10.816152,12.214959,12.205714,11.103118,10.544723,9.562035,6.728951,7.010891,9.434873,11.053454,8.691615,10.314690,10.233908,9.032870,6.608007,9.258869,6.914178,5.073068,1.949375,5.112446,7.505125,5.641362
15.277128,18.018469,15.072460,13.662323,12.321695,9.631789,7.888207,6.668320,4.419816,4.065524,2.292330,0.000000,1.912372,3.326723,4.206195,4.840492,5.833543,6.006048,4.280789,3.086388,5.079559,3.509506,5.367566,8.428660
8.367670,8.038522,7.213040,6.475188,4.283271,2.558457,4.382123,4.683608,5.057638,2.473515,2.516485,2.989015,4.728497,2.575104,1.607371,0.445866,0.000000,0.660066,1.622891,3.480467,5.006000,6.583487,8.876078,10.684435
12.232667,12.375335,9.732858,8.209063,6.524605,6.870618,4.298675,2.149579,4.548263,5.456921,6.341562,5.754396,3.675168,1.867516,0.000000,0.820306,1.110769,0.480000,0.000000,2.483061,4.604981,3.707443,2.151228,4.282378
15.856979,18.262145,16.089757,14.760282,14.572341,15.502771,18.382670,18.690553,18.803924,19.000000,18.312854,15.608794,12.927089,12.027488,13.716409,15.655689,13.647472,13.257136,10.424956,7.669456,6.025510,4.739630,3.660685,3.008205
4.744727,7.817127,6.641241,8.860916,11.776356,12.802507,15.181293,15.400053,12.539628,10.067255,7.581050,5.693420,4.358245,1.477942,3.399515,3.802670,5.347276,6.770866,4.869695,3.660810,4.058892,4.203683,6.455218,7.592427
13.070856,16.032673,17.866432,19.000000,16.582328,13.610958,12.707251,11.844899,13.625044,15.233989,17.898627,14.953330,16.190428,18.255894,19.000000,18.677190,17.561450,16.238235,13.618353,12.300060,11.897156,13.933049,14.165955,12.424120
12.553801,13.077067,15.977659,14.691578,14.352282,12.450953,10.705104,10.312699,9.557216,7.786834,5.785050,6.681862,5.961547,2.979265,2.135917,0.000000,0.834275,0.000000,0.000000,0.364214,2.518133,4.218251,6.986177,6.401014
9.576651,11.656801,13.871282,16.075795,18.832732,19.000000,19.000000,18.075781,16.775502,19.000000,17.538184,15.890036,14.120318,12.221026,14.542236,16.030368,17.243562,14.733765,13.043341,15.800528,15.813974,17.125096,19.000000,17.479398
6.187688,3.498667,3.763664,6.819457,6.829100,6.469733,4.205554,2.766049,1.820224,3.979481,2.410320,0.759450,3.594124,3.794165,6.865984,9.203078,9.030227,8.856879,8.639236,7.868093,8.314888,10.200749,12.692578,14.133519
5.737182,5.642000,7.311244,10.143189,11.030856,13.943676,10.829067,10.590469,12.429287,9.663907,9.778390,12.781856,14.908678,17.184876,18.520607,18.949875,19.000000,16.189647,13.180889,11.617167,10.739503,9.445817,9.524985,12.320861
10.294339,10.825837,10.217071,9.347026,10.628654,11.931827,15.065584,16.729139,18.383818,18.819974,19.000000,16.301590,19.000000,19.000000,16.829666,17.128989,18.227025,19.000000,19.000000,17.461107,17.221038,16.253756,14.596707,14.506220
15.079853,12.473657,15.343729,17.814542,18.422235,19.000000,17.262033,15.629294,14.095756,11.608014,13.862575,12.762258,11.941555,11.859890,13.585283,10.604285,7.733875,10.277356,12.178373,14.864613,17.800964,16.462458,13.792555,16.709175
14.521659,12.621993,15.206015,16.406723,19.000000,19.000000,16.589443,15.788962,13.568943,15.868693,15.854201,15.401738,15.187972,15.265666,16.848404,16.628686,18.349884,17.273068,17.698161,18.421766,16.120178,19.000000,19.000000,18.768783
10.345360,10.475272,13.166328,14.121256,16.455072,17.973656,15.343204,17.676521,17.709919,19.000000,19.000000,17.913552,17.123498,14.709540,13.074974,12.638751,12.371521,14.316716,14.380769,11.698789,8.860787,7.909870,5.662097,3.719047
17.079555,14.983647,13.383260,13.551142,16.035575,18.132086,18.352529,19.000000,19.000000,19.000000,19.000000,16.381483,14.428521,14.042540,12.565683,12.019944,9.024729,6.842023,5.348640,8.005205,4.934011,4.636103,5.355557,5.570595
1.727812,3.710123,5.107911,5.674838,5.911951,6.485218,7.895693,8.005492,6.894650,7.497601,10.260878,9.144746,8.011552,7.532617,8.000066,8.273833,6.611973,4.862318,1.769960,1.447935,0.772887,0.000000,0.788422,3.881824
18.952154,19.000000,17.902995,19.000000,19.000000,17.441846,17.388832,15.208800,15.131507,14.327529,14.400739,15.754008,17.806703,16.524811,14.476393,13.506238,12.430640,10.092432,7.746612,8.441764,10.451397,8.408993,6.687333,4.228327
4.118604,3.700335,3.528316,4.722769,3.125361,1.208689,2.402508,5.468853,6.614463,6.651715,3.712520,3.296384,1.016051,0.503512,0.000000,0.000000,2.830069,1.638061,0.379197,1.964978,3.226389,1.927710,4.352846,5.547961
18.754519,18.845705,19.000000,19.000000,16.794349,13.838846,15.019187,15.101645,17.740128,19.000000,19.000000,19.000000,19.000000,19.000000,19.000000,16.013444,18.869891,15.783450,14.775498,17.622939,18.442010,18.990119,16.733085,16.429514
12.141886,9.313880,8.165766,8.132229,9.649698,12.750925,12.297759,13.865400,13.424557,11.819802,9.785073,11.466569,13.811265,16.170704,16.237529,14.432952,12.291875,10.231300,8.058887,9.101019,10.896498,12.993644,14.881629,12.148668
10.292807,9.047595,6.759230,6.343832,4.175752,6.931207,3.922992,2.893245,2.513571,2.480320,2.061075,2.303226,3.417872,0.747965,0.000000,2.381882,1.153849,0.000000,0.808705,3.144146,6.226598,7.523701,10.261565,8.362950
5.483571,6.153127,8.422535,7.343659,4.390056,4.789745,7.446125,7.645301,8.979112,10.136753,12.793134,10.630914,10.821606,10.876931,13.701528,16.588764,19.000000,18.105163,16.552864,15.419816,14.983423,13.698604,13.084769,11.307381
5.036895,2.024369,1.187221,4.180901,5.940921,4.043819,1.422441,4.446288,6.869710,7.845896,9.021227,9.088575,8.357130,5.396069,5.860382,8.308311,10.280014,12.463060,14.921877,15.595455,14.209176,11.514761,13.079722,15.505353
0.582041,0.000000,2.497084,5.534004,7.794826,6.570082,5.049215,2.119429,0.868379,0.000000,2.067104,0.000000,1.659586,2.000596,3.469166,5.822851,6.812923,9.704914,11.576740,12.380271,13.618832,16.125105,15.736779,13.013813
15.039220,15.819117,18.710650,17.777373,19.000000,16.431514,13.432191,11.250929,14.025672,14.032136,13.524037,14.889933,12.305746,11.386085,8.295011,10.980146,9.399883,10.252553,12.429241,15.113817,17.904795,14.886251,11.788904,12.726715
5.858780,5.515074,8.057837,8.333093,11.331741,9.752387,12.541079,14.871671,15.755969,17.306680,14.210073,15.611039,15.730174,14.970492,12.478590,12.208213,11.886909,9.732099,12.849893,11.015177,8.477623,9.088329,8.655001,10.350302
9.451371,8.198738,8.687392,10.837701,13.650896,16.714336,19.000000,19.000000,17.885051,19.000000,19.000000,16.376616,14.960842,12.626294,11.275614,9.899516,8.449260,8.711266,6.467248,5.051732,2.336622,1.005838,0.201257,1.291927
1.855581,3.537232,4.956582,4.525006,3.791747,0.788112,0.589084,0.000000,0.451648,0.507733,0.000000,2.786456,3.701579,6.602030,7.153322,6.677869,5.361065,5.865191,8.045379,10.224232,7.761099,6.684586,8.963489,12.085270
6.036295,7.566288,6.338716,4.209880,2.637020,5.627074,8.518494,11.024406,11.057024,11.202485,13.169552,14.847807,11.954712,11.712717,8.767541,6.822087,8.813257,10.304434,12.514596,12.699955,15.219005,14.258113,13.914469,12.829677
13.572854,14.800213,14.993257,15.224884,17.495478,16.694644,13.566322,11.491656,9.074528,9.766374,9.059374,8.571030,5.909498,4.983756,4.231891,2.170940,0.281383,2.327820,1.455724,0.000000,3.164980,3.623980,5.451167,6.149832
1.769738,1.631627,0.898029,0.000000,1.467354,0.207626,0.049132,0.000000,0.714590,2.311962,2.778193,1.714239,0.743409,0.000000,0.894785,0.000000,0.000000,0.137409,2.771191,2.251806,1.556772,0.000000,0.000000,3.165036
7.011215,7.787484,8.012025,9.180354,7.947367,7.611058,5.693454,3.367029,4.368004,2.467043,3.085493,3.434444,5.020303,3.459510,0.514060,0.000000,0.000000,2.158286,4.949652,7.572286,9.824487,10.037501,11.573388,11.491540
1.476570,0.240847,0.000000,1.202476,3.773878,4.839729,6.617568,5.531451,2.735292,2.008965,1.882391,4.642244,3.944691,5.048305,6.149922,7.422302,10.298562,7.361044,5.443220,2.969439,2.982551,0.919272,0.000000,0.341461
1.835467,0.000000,1.176171,3.376427,4.703110,5.379835,6.541008,8.574822,9.560861,11.540549,12.270746,12.832115,14.573889,16.890600,18.388715,19.000000,19.000000,16.995635,18.433636,15.877309,14.568204,13.356408,11.680194,13.046647
16.936016,14.461305,13.429410,11.525391,13.614489,14.102615,14.346787,16.655968,16.995010,18.119677,19.000000,17.764969,16.439330,15.596356,15.055250,14.703556,16.300674,17.581459,19.000000,15.978574,19.000000,19.000000,16.854449,16.542324
9.792787,8.508986,7.238029,10.194836,13.086017,10.107718,7.079113,6.301720,4.287828,7.033006,8.312416,7.319849,5.684845,3.182455,4.191366,6.918123,9.695683,12.156323,9.012851,8.729735,6.332910,3.304316,0.828612,0.705373
13.228049,11.248301,13.023040,14.717339,13.711681,16.635648,17.915011,19.000000,18.907453,16.661590,14.418293,12.678091,11.715282,8.867734,6.191429,6.035940,4.994310,2.145928,2.060414,0.000000,0.267603,0.000000,0.035318,0.000000
9.229394,10.993411,13.866745,15.095813,12.513744,14.438949,17.414197,14.897675,14.233850,12.551022,14.585412,14.232048,16.212125,16.231996,17.735237,15.779292,13.996013,11.867939,10.400051,11.809349,14.455452,16.429972,18.215195,16.346997
2.797061,1.174174,2.977233,5.219463,5.396794,2.729851,0.324485,0.000000,2.695716,4.132107,6.836650,9.886621,12.418486,10.078566,7.147745,10.103982,12.882661,9.773028,8.147626,6.034833,3.300660,5.207389,8.123509,9.083160
15.903788,18.843035,19.000000,19.000000,19.000000,16.597201,16.176614,18.179380,18.681368,16.061618,18.503680,19.000000,19.000000,17.533060,14.767221,13.351315,16.007146,17.328239,14.395755,17.240240,18.347781,16.810019,19.000000,19.000000
18.812843,15.923442,13.454222,11.313344,10.994429,10.542445,8.877941,7.528958,7.719418,10.487057,9.514441,11.350296,9.616982,7.583939,8.055335,10.966185,9.148738,9.172498,6.879221,4.647652,3.999553,1.128818,4.056816,1.748415
16.463303,16.714541,16.222881,14.597020,12.752657,11.388341,11.078154,9.983466,12.641917,12.661347,13.084314,14.978962,17.791188,14.886524,13.807534,12.836301,12.564584,13.750101,15.032029,15.675404,14.856294,13.103668,11.135650,9.485877
0.894096,1.679869,4.411414,6.842484,6.952689,7.821512,8.655244,9.673760,10.825584,11.810980,13.341612,15.059069,17.084535,19.000000,16.421316,18.522977,19.000000,19.000000,18.916846,19.000000,18.063217,17.853549,17.358123,16.759332
18.626087,18.865718,19.000000,16.721183,13.844508,12.191692,9.225485,8.055675,8.234228,6.672731,4.720149,1.877770,0.682935,1.657151,2.358208,5.290677,2.744820,0.487397,0.000000,0.000000,0.478305,0.000000,1.093657,2.378809
2.249881,1.607370,0.154786,0.000000,2.357196,0.968149,0.000000,0.216499,2.651461,0.323013,0.000000,2.713401,0.457701,1.179509,1.883897,0.000000,2.435407,1.799657,3.662084,6.003801,6.865436,5.244330,2.254335,0.273631
12.813435,14.780225,13.840591,16.774159,17.407928,14.281432,14.560887,12.791838,9.930348,7.975510,7.818476,7.744561,4.800742,5.342732,8.061807,9.875436,8.265405,7.668991,9.322494,10.186121,13.196301,11.080590,9.012910,11.911151
1.130070,2.833184,2.129397,0.000000,0.161600,0.505228,1.694860,3.760993,2.269346,1.853424,2.961400,1.555366,0.000000,0.000000,1.789816,0.847407,3.818430,3.073397,4.129204,3.139058,0.421474,0.000000,0.000000,0.316112
1.166493,2.269558,5.043405,3.860073,5.090775,5.437339,3.173648,0.369068,2.516451,5.259834,5.288914,3.140333,4.706821,5.217573,6.091738,7.225401,9.141074,10.722420,11.319810,13.007955,11.567114,11.883638,12.434042,12.602589
15.887252,17.257886,17.983460,16.598396,13.965752,14.083778,12.845193,10.939534,9.396849,10.802509,10.992816,13.302641,12.532467,9.882180,7.866226,6.677673,5.812684,3.535062,0.573155,0.000000,0.318362,0.792476,0.000000,0.940227
4.791331,2.606415,2.876155,0.951293,1.373019,3.830457,6.959304,4.444908,1.610397,1.880527,4.980943,8.043796,10.887676,13.257594,11.125767,9.581344,9.569726,9.407853,7.036174,5.385520,7.531716,7.976208,8.498515,9.355459
9.132054,6.308486,5.230563,4.199346,1.921382,0.834565,0.000000,2.586727,4.025768,6.980345,9.511433,10.841341,7.724576,5.220802,7.613367,9.631115,12.437737,13.731220,14.132392,16.816873,18.043064,19.000000,19.000000,17.084319
17.038190,18.614911,17.778300,17.378193,18.313252,19.000000,19.000000,19.000000,18.031997,19.000000,18.021280,17.449729,19.000000,18.967478,16.217248,13.673864,16.258973,14.346112,13.162076,10.755722,8.480585,8.686560,6.506369,5.650077
7.472332,5.016137,3.183249,0.258109,0.000000,0.148098,0.340160,0.000000,2.454780,3.079222,4.598116,3.245623,1.485943,0.354346,0.000000,0.000000,1.696089,0.000000,0.133224,2.106664,2.781601,5.406621,8.476254,11.564099
9.752634,8.773641,6.775004,4.204427,2.801170,1.375329,0.294157,0.000000,2.661203,4.663887,3.306917,1.748277,4.666848,4.783578,7.373535,10.026475,10.323781,12.421680,15.386928,14.317093,14.577241,15.966817,17.982919,19.000000
12.866767,10.446518,9.665854,8.426950,5.506410,5.801284,8.064924,8.929891,9.927988,11.907952,13.343533,13.782065,16.187390,16.251347,16.290122,17.602453,18.995906,19.000000,19.000000,17.610875,16.716480,15.428646,15.173849,12.366928
6.009257,3.876173,4.201818,2.068728,1.059765,0.000000,1.660075,4.787878,7.211094,9.505197,8.539599,5.915210,2.985768,0.349850,0.000000,0.429708,1.938338,0.000000,0.274554,2.861598,5.173922,7.504452,8.384621,9.954209
10.437517,7.725754,5.611871,3.023563,5.389439,6.431075,3.775605,4.660003,7.784990,8.384279,10.713502,13.256241,15.781519,17.930199,19.000000,17.819896,14.941671,14.807022,12.501445,9.727867,8.753314,7.693335,10.003507,11.168426
16.082759,13.478125,10.340736,9.905939,11.500991,13.908512,15.929875,17.932276,18.877895,16.615136,17.528168,14.363162,13.035571,15.480739,17.738823,14.844841,11.983357,11.288373,8.191330,9.839608,10.050864,8.907092,6.805938,5.958770
16.423391,17.702797,18.061369,19.000000,17.654206,16.914686,19.000000,19.000000,16.110709,14.046276,11.249777,14.217499,12.224268,11.814486,10.590569,7.954944,6.378952,6.329193,4.098301,3.193649,4.491369,6.092626,7.769872,6.090124
10.298837,7.397747,7.174810,5.881947,5.314895,6.353381,7.190021,10.170153,11.470213,11.720279,10.712307,8.543775,11.086240,13.257907,14.508667,14.603285,17.072822,19.000000,16.028076,13.658252,12.805514,15.077118,16.280713,16.177427
8.483677,6.998784,5.122135,2.774581,5.497882,7.052738,9.023374,11.145145,11.995428,8.980352,10.936793,8.004691,10.310983,7.518614,9.260283,11.375755,12.417073,13.657668,13.291220,10.301787,8.212462,9.014298,8.420285,6.802694
6.619823,9.161132,10.859564,13.613930,14.839255,12.980491,12.843388,13.990172,16.930970,18.780253,19.000000,17.890997,15.173353,16.447637,17.449918,19.000000,16.962282,17.952490,19.000000,18.848809,19.000000,16.496435,15.882172,14.575942
3.677968,3.046352,0.158928,0.000000,0.000000,0.985392,0.000000,2.895898,0.094703,0.000000,2.986421,1.429075,3.000631,5.724190,7.740047,8.693067,11.673869,13.852097,14.374234,14.713640,16.219658,18.566815,19.000000,16.652371
